Nombre de la revista,"Number of contribution
in magazine","Contributor
Last name / first name",Roles de los colaboradores ,Pseudonym / abbreviation used,Source of contributor data,Sex,País de origen,Year of Birth,Year of Death,Age at contribution,Title of contribution,Issue number,Original issue date,Calculable issue date,"Inicio
[aaaa-mm-dd] ","Término
[aaaa-mm-dd] ","Duración
[pasos de tiempo en días]","Type of contribution
[Género según investigador]",Género según la revista,Lengua,Dedicatoria,Libros reseñados,Traductor,Lengua original,No. páginas,Mención de viajeros ,"Adaptación / apropiación /
modificación / reinterpretación","Intermediarios en
las transferencias",Comentarios
Lectura Amena,267,"Farina, Abel",,,https://viaf.org/viaf/26701362/ ,M,Colombia,NA,NA,NA,...?...,22,1 de September de 1905,1905-09-01,1905-09-01,1905-09-15,14,Poema,,NA,NA,,NA,,2,NA,NA,NA,
Lectura Amena,268,"Dicenta, Joaquín",,,https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Dicenta,M,España,1862,1917,NA,Manuel Paso,22,1 de September de 1905,1905-09-01,1905-09-01,1905-09-15,14,Cuento,,NA,NA,,NA,,7,NA,NA,NA,
Lectura Amena,269,"Restrepo, Antonio José",,,http://viaf.org/viaf/68534419 ,M,Colombia,NA,NA,NA,La respuesta de la tierra,22,1 de September de 1905,1905-09-01,1905-09-01,1905-09-15,14,Poema,,NA,A Leocadio Lotero,,NA,,3,NA,NA,NA,
Lectura Amena,270,"Darío, Rubén",,,https://es.wikipedia.org/wiki/Rub%C3%A9n_Dar%C3%ADo,M,Nicaragua,1867,1916,NA,El Dios bueno,22,1 de September de 1905,1905-09-01,1905-09-01,1905-09-15,14,Cuento,,NA,NA,,NA,,4,NA,NA,NA,
Lectura Amena,271,Z y Z.,,Z y Z.,NA,M,NA,NA,NA,NA,Kundry,22,1 de September de 1905,1905-09-01,1905-09-01,1905-09-15,14,Nota crítica,,NA,NA,,NA,,1,NA,NA,NA,
Lectura Amena,272,"Montoya Pérez, E.",,,NA,M,NA,NA,NA,NA,Colores,23,15 de September de 1905,1905-09-15,1905-09-15,1905-10-01,16,Poema,,NA,NA,,NA,,1,NA,NA,NA,
Lectura Amena,273,"Robledo, Eusebio",,,https://www.ramhg.es/images/stories/pdf/genealogia-articulos/diccionario-de-antioquenos.pdf,M,Colombia,NA,NA,NA,Nosotros,23,15 de September de 1905,1905-09-15,1905-09-15,1905-10-01,16,Poema,,NA,NA,,NA,,2,NA,NA,NA,
Lectura Amena,274,"Vives Guerra, Julio",,,https://d-nb.info/gnd/1204289530 ,M,Colombia,NA,NA,NA,El coronel Escamilla,23,15 de September de 1905,1905-09-15,1905-09-15,1905-10-01,16,Cuento,,NA,NA,,NA,,2,NA,NA,NA,
Lectura Amena,275,"Jaramillo, Escipión",,,NA,M,Colombia,NA,NA,NA,Día sin sol,23,15 de September de 1905,1905-09-15,1905-09-15,1905-10-01,16,Poema,,NA,NA,,NA,,1,NA,NA,NA,
Lectura Amena,276,"Valle-Inclán, Ramón del ",,,https://es.wikipedia.org/wiki/Ram%C3%B3n_Mar%C3%ADa_del_Valle-Incl%C3%A1n,M,España,NA,NA,NA,El rey de la máscara (Cuento color de sangre),23,15 de September de 1905,1905-09-15,1905-09-15,1905-10-01,16,Cuento,,NA,NA,,NA,,4,NA,NA,NA,
Lectura Amena,277,"Robledo, Jorge S.",,,NA,M,Colombia,NA,NA,NA,Policroísmo,23,15 de September de 1905,1905-09-15,1905-09-15,1905-10-01,16,Poema,,NA,NA,,NA,,2,NA,NA,NA,
Lectura Amena,278,"Unamuno, Miguel de",,,NA,M,España,NA,NA,NA,¿Quiénes son los intelectuales?,23,15 de September de 1905,1905-09-15,1905-09-15,1905-10-01,16,Ensayo,,NA,NA,,NA,,3,NA,NA,NA,
Lectura Amena,279,"Merizalde, Antonio",,,https://www.ramhg.es/images/stories/pdf/genealogia-articulos/diccionario-de-antioquenos.pdf,M,Colombia,NA,NA,NA,Rondel,23,15 de September de 1905,1905-09-15,1905-09-15,1905-10-01,16,Poema,,NA,Para Luis Cano,,NA,,1,NA,NA,NA,
Lectura Amena,280,"Rodriguez Moya, Francisco ",,,http://viaf.org/viaf/30147121768326392484 ,M,Colombia,NA,NA,NA,"Señoras, señores...",23,15 de September de 1905,1905-09-15,1905-09-15,1905-10-01,16,Discurso,,NA,NA,,NA,,4,NA,NA,NA,
Lectura Amena,281,"Jaramillo Arango, Roberto ",,,https://www.wikidata.org/wiki/Q52156387 ,M,Colombia,NA,NA,NA,Ritmo gris,23,15 de September de 1905,1905-09-15,1905-09-15,1905-10-01,16,Poema,,NA,Tributo á Luis Cano,,NA,,2,NA,NA,NA,
Lectura Amena,282,"Bourget, Paul",,,http://viaf.org/viaf/29530799 ,M,Francia,NA,NA,NA,El martirio intelectual de Gustavo Flaubert,23,15 de September de 1905,1905-09-15,1905-09-15,1905-10-01,16,Nota crítica,,NA,NA,,NA,,4,NA,NA,NA,
Lectura Amena,283,"Solano Patiño, José",,,https://www.ramhg.es/images/stories/pdf/genealogia-articulos/diccionario-de-antioquenos.pdf,M,Colombia,NA,NA,NA,Rimas,23,15 de September de 1905,1905-09-15,1905-09-15,1905-10-01,16,Poema,,NA,Al Dr. Jaime Mejía,,NA,,1,NA,NA,NA,
Lectura Amena,284,"Blanco Fombona, Rufino",,,https://es.wikipedia.org/wiki/Rufino_Blanco_Fombona,M,Venezuela,NA,NA,NA,Lo que dice la musa,23,15 de September de 1905,1905-09-15,1905-09-15,1905-10-01,16,Poema,,NA,NA,,NA,,1,NA,NA,NA,
Lectura Amena,285,"Vives Guerra, Julio",,,https://d-nb.info/gnd/1204289530 ,M,Colombia,NA,NA,NA,Crónica volandera,23,15 de September de 1905,1905-09-15,1905-09-15,1905-10-01,16,Opinión,,NA,NA,,NA,,2,NA,NA,NA,
Lectura Amena,286,Anónimo,,,NA,M,NA,NA,NA,NA,De todo,23,15 de September de 1905,1905-09-15,1905-09-15,1905-10-01,16,Noticias,,NA,NA,,NA,,NA,NA,NA,NA,
Lectura Amena,287,"Mendès, Catulle ",,,https://es.wikipedia.org/wiki/Catulle_Mend%C3%A8s,M,Francia,1841,1909,NA,La criadita,24,1 de Oktober de 1905,1905-10-01,1905-10-01,1905-10-15,14,Cuento,,NA,NA,,NA,,5,NA,NA,NA,
Lectura Amena,288,"Posada, Guillermo",,,"https://bibliotecadigital.univalle.edu.co/bitstream/handle/10893/3093/Rev.%20Poligramas,N.25,p.185-218.pdf?sequence=1",M,Colombia,NA,NA,NA,Funerales de Shelley,24,1 de Oktober de 1905,1905-10-01,1905-10-01,1905-10-15,14,Poema,,NA,NA,,NA,,1,NA,NA,NA,
Lectura Amena,289,"Cano, Antonio José ",,,https://1library.co/article/antonio-cano-tres-personajes-fundamentales-cano-pel%C3%A1ez-isaza.yr2dxopz,M,Colombia,1874,1942,NA,Epitalamio,24,1 de Oktober de 1905,1905-10-01,1905-10-01,1905-10-15,14,Poema,,NA,NA,,NA,,1,NA,NA,NA,
Lectura Amena,290,"Cano, Luis",director,,NA,M,Colombia,NA,NA,NA,Del arroyo,24,1 de Oktober de 1905,1905-10-01,1905-10-01,1905-10-15,14,Cuento,,NA,NA,,NA,,4,NA,NA,NA,
Lectura Amena,291,"Robledo, Eusebio",,,https://www.ramhg.es/images/stories/pdf/genealogia-articulos/diccionario-de-antioquenos.pdf,M,Colombia,NA,NA,NA,Mártir,24,1 de Oktober de 1905,1905-10-01,1905-10-01,1905-10-15,14,Poema,,NA,NA,,NA,,2,NA,NA,NA,
Lectura Amena,292,"Sienkiewicz, Henryk ",,,https://es.wikipedia.org/wiki/Henryk_Sienkiewicz,M,Polonia,NA,NA,NA,Los dos prados,24,1 de Oktober de 1905,1905-10-01,1905-10-01,1905-10-15,14,Cuento,,NA,NA,,NA,,4,NA,NA,NA,
Lectura Amena,293,"Farina, Abel",,,https://viaf.org/viaf/26701362/ ,M,Colombia,NA,NA,NA,Preces,24,1 de Oktober de 1905,1905-10-01,1905-10-01,1905-10-15,14,Poema,,NA,Para J. Montoya A.,,NA,,2,NA,NA,NA,
Lectura Amena,294,"Valle-Inclán, Ramón del ",,,https://es.wikipedia.org/wiki/Ram%C3%B3n_Mar%C3%ADa_del_Valle-Incl%C3%A1n,M,España,NA,NA,NA,El miedo,24,1 de Oktober de 1905,1905-10-01,1905-10-01,1905-10-15,14,Cuento,,NA,NA,,NA,,4,NA,NA,NA,
Lectura Amena,295,"Bouret, Alonso",,,NA,M,NA,NA,NA,NA,Portrait en pied,24,1 de Oktober de 1905,1905-10-01,1905-10-01,1905-10-15,14,Poema,,NA,Para Lucila,,NA,,1,NA,NA,NA,
Lectura Amena,296,Anónimo,,,NA,M,NA,NA,NA,NA,Publicidad,24,1 de Oktober de 1905,1905-10-01,1905-10-01,1905-10-15,14,Publicidad,,NA,NA,,NA,,NA,NA,NA,NA,
Lectura Amena,297,"Rodriguez Moya, Francisco ",,,http://viaf.org/viaf/30147121768326392484 ,M,Colombia,NA,NA,NA,Callemos!,25,15 de Oktober de 1905,1905-10-15,1905-10-15,1905-11-15,31,Cuento,,NA,NA,,NA,,3,NA,NA,NA,
Lectura Amena,298,"Palma, Clemente",,,http://viaf.org/viaf/43178261 ,M,Perú,NA,NA,NA,El Quinto evangelio,25,15 de Oktober de 1905,1905-10-15,1905-10-15,1905-11-15,31,Cuento,,NA,A D. Juan Valera,,NA,,4,NA,NA,NA,
Lectura Amena,299,"Merizalde, Antonio",,,https://www.ramhg.es/images/stories/pdf/genealogia-articulos/diccionario-de-antioquenos.pdf,M,Colombia,NA,NA,NA,Pétalos de sangre,25,15 de Oktober de 1905,1905-10-15,1905-10-15,1905-11-15,31,Poema,,NA,NA,,NA,,2,NA,NA,NA,
Lectura Amena,300,"Martínez Sierra, Gregorio",,,https://es.wikipedia.org/wiki/Gregorio_Mart%C3%ADnez_Sierra,M,España,NA,NA,NA,Meditación de Abril,25,15 de Oktober de 1905,1905-10-15,1905-10-15,1905-11-15,31,Ensayo,,NA,NA,,NA,,4,NA,NA,NA,
Lectura Amena,301,"Carvajal, M.A.",,,NA,M,Colombia,NA,NA,NA,Rosas fugaces,25,15 de Oktober de 1905,1905-10-15,1905-10-15,1905-11-15,31,Poema,,NA,NA,,NA,,1,NA,NA,NA,
Lectura Amena,302,"Poe, Edgar Allan ",,,http://viaf.org/viaf/60351476/ ,M,Estados Unidos,NA,NA,NA,Alfred Mézieres,25,15 de Oktober de 1905,1905-10-15,1905-10-15,1905-11-15,31,Ensayo,,NA,NA,,NA,,6,NA,NA,NA,
Lectura Amena,303,"D'Annunzio, Gabriele",,,http://viaf.org/viaf/49220129,M,Italia,NA,NA,NA,Alla giovenezza,25,15 de Oktober de 1905,1905-10-15,1905-10-15,1905-11-15,31,Poema,,NA,NA,,NA,,1,NA,NA,NA,
Lectura Amena,304,"Ospina Vásquez, Mariano",,M. O. V.,https://es.wikipedia.org/wiki/Mariano_Ospina_V%C3%A1squez,M,Colombia,NA,1869,1941,A la juventud,25,15 de Oktober de 1905,1905-10-15,1905-10-15,1905-11-15,31,Poema,,NA,NA,,M. Ospina V.,,1,NA,NA,NA,
Lectura Amena,305,"Darío, Rubén",,,https://es.wikipedia.org/wiki/Rub%C3%A9n_Dar%C3%ADo,M,Nicaragua,1867,1916,NA,En el mar,25,15 de Oktober de 1905,1905-10-15,1905-10-15,1905-11-15,31,Relato o narración breve,,NA,NA,,NA,,2,NA,NA,NA,
Lectura Amena,306,Anónimo,,,NA,M,NA,NA,NA,NA,De todo,25,15 de Oktober de 1905,1905-10-15,1905-10-15,1905-11-15,31,Noticias,,NA,NA,,NA,,NA,NA,NA,NA,
Lectura Amena,307,"Palma, Clemente",,,http://viaf.org/viaf/43178261 ,M,Perú,NA,NA,NA,Los canastos,26 y 27,15 de November de 1905,1905-11-15,1905-11-15,1906-01-15,61,Cuento,,NA,NA,,NA,,3,NA,NA,NA,
Lectura Amena,308,"Robledo, Eusebio",,,https://www.ramhg.es/images/stories/pdf/genealogia-articulos/diccionario-de-antioquenos.pdf,M,Colombia,NA,NA,NA,Grietas,26 y 27,15 de November de 1905,1905-11-15,1905-11-15,1906-01-15,61,Poema,,NA,NA,,NA,,1,NA,NA,NA,
Lectura Amena,309,"Cano, Luis",director,,NA,M,Colombia,NA,NA,NA,Funeral,26 y 27,15 de November de 1905,1905-11-15,1905-11-15,1906-01-15,61,Poema,,NA,Para Antonio Merizalde,,NA,,1,NA,NA,NA,
Lectura Amena,310,"Ugarte, Manuel",,,https://es.wikipedia.org/wiki/Manuel_Baldomero_Ugarte,M,Argentina,NA,NA,NA,Un sueño de Margot,26 y 27,15 de November de 1905,1905-11-15,1905-11-15,1906-01-15,61,Cuento,,NA,NA,,NA,,4,NA,NA,NA,
Lectura Amena,311,"Merizalde, Antonio",,,https://www.ramhg.es/images/stories/pdf/genealogia-articulos/diccionario-de-antioquenos.pdf,M,Colombia,NA,NA,NA,Contrastes,26 y 27,15 de November de 1905,1905-11-15,1905-11-15,1906-01-15,61,Poema,,NA,NA,,NA,,1,NA,NA,NA,
Lectura Amena,312,"Gramont, Luciano",,,NA,M,NA,NA,NA,NA,Calidoscopio,26 y 27,15 de November de 1905,1905-11-15,1905-11-15,1906-01-15,61,Relato o narración breve,,NA,NA,,NA,,5,NA,NA,NA,
Lectura Amena,313,"Cervera, Manuel",,,https://es.wikipedia.org/wiki/Manuel_Mar%C3%ADa_Cervera,M,Colombia,NA,NA,NA,Prerraquelina,26 y 27,15 de November de 1905,1905-11-15,1905-11-15,1906-01-15,61,Poema,,NA,NA,,NA,,1,NA,NA,NA,
Lectura Amena,314,"D'Enjoÿ, Paul ",,,https://viaf.org/viaf/189460141/,M,Francia,NA,NA,NA,Flor de Mayo (Cuento Chino),26 y 27,15 de November de 1905,1905-11-15,1905-11-15,1906-01-15,61,Cuento,,NA,Traducido para Lectura Amena,,NA,,6,NA,NA,NA,
Lectura Amena,315,"Jaramillo, Escipión",,,NA,M,Colombia,NA,NA,NA,Compasión,26 y 27,15 de November de 1905,1905-11-15,1905-11-15,1906-01-15,61,Poema,,NA,Para Lectura Amena,,NA,,1,NA,NA,NA,
Lectura Amena,316,"d'Ors, Eugenio",,,https://es.wikipedia.org/wiki/Eugenio_d%27Ors,M,España,NA,NA,NA,Gracias,26 y 27,15 de November de 1905,1905-11-15,1905-11-15,1906-01-15,61,Poema (revisar si sí es poema),,NA,NA,,NA,,1,NA,NA,NA,
Lectura Amena,317,"Farina, Abel",,,https://viaf.org/viaf/26701362/ ,M,Colombia,NA,NA,NA,Rapto de las quimeras,26 y 27,15 de November de 1905,1905-11-15,1905-11-15,1906-01-15,61,Poema,,NA,NA,,NA,,2,NA,NA,NA,
Lectura Amena,318,"González Serrano, Urbano ",,,https://es.wikipedia.org/wiki/Urbano_Gonz%C3%A1lez_Serrano,M,España,NA,NA,NA,¿La felicidad?,26 y 27,15 de November de 1905,1905-11-15,1905-11-15,1906-01-15,61,Ensayo,,NA,NA,,NA,,3,NA,NA,NA,
Lectura Amena,319,"Jaramillo A., Joaquín E.",,,NA,M,Colombia,NA,NA,NA,Sones suaves,26 y 27,15 de November de 1905,1905-11-15,1905-11-15,1906-01-15,61,Poema,,NA,A la memoria de José Asunción Silva,,NA,,2,NA,NA,NA,
Lectura Amena,320,"Nervo, Amado",,,http://viaf.org/viaf/97487 ,M,México,NA,NA,NA,El miedo á la muerte (Otras vidas),26 y 27,15 de November de 1905,1905-11-15,1905-11-15,1906-01-15,61,Relato o narración breve,,NA,NA,,NA,,5,NA,NA,NA,
Lectura Amena,321,"Villegas, Aquilino ",,,http://viaf.org/viaf/6446286 ,M,Colombia,NA,NA,NA,Balada de la mala Reputación,26 y 27,15 de November de 1905,1905-11-15,1905-11-15,1906-01-15,61,Poema,,NA,NA,,NA,,3,NA,NA,NA,
Lectura Amena,322,"Vives, Luis",,,https://viaf.org/viaf/71399403/ ,M,NA,NA,NA,NA,El honorable público,26 y 27,15 de November de 1905,1905-11-15,1905-11-15,1906-01-15,61,Poema (revisar si sí es poema),,NA,NA,,NA,,2,NA,NA,NA,
Lectura Amena,323,"Marquina, Eduard",,,https://www.wikidata.org/wiki/Q686570 ,M,España,NA,NA,NA,La alegría fecunda,26 y 27,15 de November de 1905,1905-11-15,1905-11-15,1906-01-15,61,Poema,,NA,NA,,NA,,3,NA,NA,NA,
Lectura Amena,324,"Daudet, Alphonse",,,https://es.wikipedia.org/wiki/Alphonse_Daudet ,M,Francia,NA,NA,NA,Un matrimonio de cantantes,26 y 27,15 de November de 1905,1905-11-15,1905-11-15,1906-01-15,61,Cuento,,NA,NA,,NA,,4,NA,NA,NA,
Lectura Amena,325,"Castro, Alfonso",,,NA,M,Colombia,NA,NA,NA,Hija Espiritual,28,30 de November de 1905,1905-11-15,1905-11-15,1906-01-15,61,Cuento,,NA,"Al espirítu excelso, perturbado y maldiciente de Tomás Carrasquilla",,NA,,28,NA,NA,NA,
Lectura Amena,326,No Se Pudo Localizar Este número,,,No se pudo localizar este número,M,No se pudo localizar este número,NA,NA,NA,No se pudo localizar este número,29,No se pudo localizar este número,No se pudo localizar este número,NA,NA,NA,No se pudo localizar este número,,NA,No se pudo localizar este número,,No se pudo localizar este número,,No se pudo localizar este número,NA,NA,NA,
Lectura Amena,327,"Montoya Pérez, Rafael",,,NA,M,Colombia,NA,NA,NA,Felipe II,30,15 de Januar de 1906,1906-01-15,1906-01-15,1906-01-30,15,Relato o narración breve,,NA,NA,,NA,,5,NA,NA,NA,
Lectura Amena,328,"Marín, Abel",,,NA,M,Colombia,NA,NA,NA,Memento,30,15 de Januar de 1906,1906-01-15,1906-01-15,1906-01-30,15,Poema,,NA,NA,,NA,,1,NA,NA,NA,
Lectura Amena,329,"Castro, Alfonso",,,NA,M,Colombia,NA,NA,NA,El alma de las cosas,30,15 de Januar de 1906,1906-01-15,1906-01-15,1906-01-30,15,Ensayo,,NA,A Dn. Fidel Cano,,NA,,NA,NA,NA,NA,
Lectura Amena,330,"Nieto, Ricardo",,,https://enciclopedia.banrepcultural.org/index.php/Ricardo_Nieto ,M,Colombia,NA,NA,NA,Perfume exótico (Baudelaire-Fleurs du mal),30,15 de Januar de 1906,1906-01-15,1906-01-15,1906-01-30,15,Poema,,NA,NA,,Ricardo Nieto,,1,NA,NA,NA,
Lectura Amena,331,"Cano, Luis",director,,NA,M,Colombia,NA,NA,NA,En marcha,30,15 de Januar de 1906,1906-01-15,1906-01-15,1906-01-30,15,Poema,,NA,NA,,NA,,1,NA,NA,NA,
Lectura Amena,332,"Wyzewa, Teodor de",,,http://viaf.org/viaf/54155846 ,M,Polonia,NA,NA,NA,Henri Ibsen,30,15 de Januar de 1906,1906-01-15,1906-01-15,1906-01-30,15,Ensayo,,NA,NA,,NA,,4,NA,NA,NA,
Lectura Amena,333,"Jaramillo Arango, Roberto ",,,https://www.wikidata.org/wiki/Q52156387 ,M,Colombia,NA,NA,NA,"Sobre ""Crisalidas"" (1)",30,15 de Januar de 1906,1906-01-15,1906-01-15,1906-01-30,15,Poema,,NA,NA,,NA,,2,NA,NA,NA,
Trofeos,1,Publicidad,,,NA,M,NA,NA,NA,NA,Anuncios,1,15 September 1906,1906-09-15,1906-09-15,1906-10-15,30,Publicidad,NA,NA,NA,,NA,,sp,NA,NA,NA,NA
Trofeos,2,Directores,,,NA,M,Colombiano,NA,NA,NA,Trofeos  ,1,15 September 1906,1906-09-15,1906-09-15,1906-10-15,30,Prospecto,nota editorial,NA,NA,,NA,,1,NA,NA,NA,
Trofeos,3,"Acosta, Javier",,,NA,M,Colombiano,NA,NA,NA,El centavro. Poema antiguo por Ismael López,1,15 September 1906,1906-09-15,1906-09-15,1906-10-15,30,Crítica,Estudio crítico,NA,NA,,NA,,5,NA,NA,NA,
Trofeos,4,"Chénier, André",,,https://es.wikipedia.org/wiki/Andr%C3%A9_Ch%C3%A9nier,M,Francés,NA,NA,NA,A Fanny,1,15 September 1906,1906-09-15,1906-09-15,1906-10-15,30,Poesía,NA,NA,NA,,M.A.Caro,,2,NA,NA,NA,"Traducción inédita, de André Chénier "
Trofeos,5,"Giraldo, Francisco",,,NA,M,Colombiano,NA,NA,NA,Enlace de brumas,1,15 September 1906,1906-09-15,1906-09-15,1906-10-15,30,cuento,NA,NA,NA,,NA,,2,NA,NA,NA,
Trofeos,6,"Uribe, Diego",,,https://www.banrepcultural.org/biblioteca-virtual/credencial-historia/numero-216/la-gruta-simbolica-una-anecdota-en-si-misma,M,Colombiano,NA,NA,NA,Portada,1,15 septiembr 1906,1906-09-15,1906-09-15,1906-10-15,30,Poesía,Poesía,NA,NA,,NA,,2,NA,NA,NA,"En el album de la señora Doña Felisa S. de Perea, regalado por su hijo Jorge."
Trofeos,7,"Sánchez, Alberto",,,NA,M,Colombiano,NA,NA,NA,De arte,1,15 September 1906,1906-09-15,1906-09-15,1906-10-15,30,Crítica,NA,NA,NA,,NA,,3,NA,NA,NA,
Trofeos,8,"Gómez Restrepo, Antonio",,,https://es.wikipedia.org/wiki/Antonio_G%C3%B3mez_Restrepo,M,Colombiano,NA,NA,NA,En la villa de Adriano,1,15 September 1906,1906-09-15,1906-09-15,1906-10-15,30,Poesía,Poesía,NA,A Guillermo Camacho,,NA,,1,NA,NA,NA,
Trofeos,9,"D'Oribe, R.",,,NA,M,Colombiano,NA,NA,NA,Bellas artes,1,15 September 1906,1906-09-15,1906-09-15,1906-10-15,30,Crítica,NA,NA,NA,,NA,,3,NA,NA,NA,
Trofeos,10,"Cervera, Manuel",,,https://es.wikipedia.org/wiki/Manuel_Mar%C3%ADa_Cervera,M,Argentino,NA,NA,NA,"De ""dualidades heroícas""",1,15 September 1906,1906-09-15,1906-09-15,1906-10-15,30,Poesía,Poesía,NA,NA,,NA,,1,NA,NA,NA,
Trofeos,11,"Castillo, Eduardo",,,https://es.wikipedia.org/wiki/Eduardo_Castillo,M,Colombiano,NA,NA,NA,Himno a los árboles. Adolfo Retté,1,15 September 1906,1906-09-15,1906-09-15,1906-10-15,30,Poesía,Poesía,NA,NA,,NA,,1,NA,NA,NA,
Trofeos,12,"Valencia, Francisco",,Pacho Valencia,https://www.banrepcultural.org/biblioteca-virtual/credencial-historia/numero-216/la-gruta-simbolica-una-anecdota-en-si-misma,M,Colombiano,NA,NA,NA,Lo que dice el café,1,15 September 1906,1906-09-15,1906-09-15,1906-10-15,30,Crónica,NA,NA,NA,,NA,,2,NA,NA,NA,
Trofeos,13,"Sanín Cano, Baldomero",,,https://es.wikipedia.org/wiki/Baldomero_San%C3%ADn_Cano,M,Colombiano,1861,1957,NA,Señores directores de Trofeos,1,15 September 1906,1906-09-15,1906-09-15,1906-10-15,30,Carta,Carta,NA,NA,,NA,,1,NA,NA,NA,
Trofeos,14,"Londoño, Víctor Manuel",director,,https://viaf.org/viaf/1360163570577016620003/ ,M,Colombiano,1876,1936,NA,Guillermo Posada Quimeras,1,15 September 1906,1906-09-15,1906-09-15,1906-10-15,30,Reseña de libro,NA,NA,NA,Quimeras de Guillermo Posada,NA,,2,NA,NA,NA,
Trofeos,15,V.O,,V.O,NA,M,NA,NA,NA,NA,Miscelanea Literaria,1,15 September 1906,1906-09-15,1906-09-15,1906-10-15,30,Reseña de revistas,NA,NA,NA,,NA,,1,NA,NA,NA,
Trofeos,16,"Londoño, Víctor Manuel",director,,https://viaf.org/viaf/1360163570577016620003/ ,M,Colombiano,1876,1936,NA,Ruben Dario.Opiniones,1,15 September 1906,1906-09-15,1906-09-15,1906-10-15,30,Reseña de libro,NA,NA,NA,Opiniones de Rubén Darío,NA,,3,NA,NA,NA,
Trofeos,17,"López, Ismael",director,Cornelio Hispano,https://cvc.cervantes.es/lengua/thesaurus/pdf/13/TH_13_123_120_0.pdf,M,Colombiano,1880,1962,NA,El viaje de Esparta de Barres,1,15 September 1906,1906-09-15,1906-09-15,1906-10-15,30,Reseña de libro,Notas,NA,NA,El viaje de Esparta de Barres,NA,,3,NA,NA,NA,
Trofeos,18,"Louÿs, Pierre ",,,https://es.wikipedia.org/wiki/Pierre_Lou%C3%BFs,M,Francés,NA,NA,NA,Fragmento inédito de Afrodita,1,15 September 1906,1906-09-15,1906-09-15,1906-10-15,30,fragmento de libro,Notas,NA,NA,,NA,,1,NA,NA,NA,"De la última entrega de Vers et Prose, tomamos la siguiente página de Pierre Louys"
Trofeos,19,"López, Ismael",director,Cornelio Hispano,https://cvc.cervantes.es/lengua/thesaurus/pdf/13/TH_13_123_120_0.pdf,M,Colombiano,1880,1962,NA,Tierra propia,1,15 September 1906,1906-09-15,1906-09-15,1906-10-15,30,Reseña de revistas,NA,NA,NA,,NA,,2,NA,NA,NA,
Trofeos,20,"Naranjo Martínez, Enrique",,,https://gw.geneanet.org/gnaranjof1?lang=fr&n=naranjo+martinez&oc=0&p=enrique,M,Colombiano,NA,NA,NA,Últimos sobrevivientes de la independencia,1,15 September 1906,1906-09-15,1906-09-15,1906-10-15,30,No ficción,Notas,NA,NA,,NA,,4,NA,NA,NA,
Trofeos,21,Anónimo,,,NA,M,NA,NA,NA,NA,La partida,1,15 September 1906,1906-09-15,1906-09-15,1906-10-15,30,Comentario,Notas,NA,NA,NA,Directores,,2,NA,NA,NA,
Trofeos,22,"Espinosa Guzmán, Rafael",director,REG,https://www.banrepcultural.org/biblioteca-virtual/credencial-historia/numero-216/la-gruta-simbolica-una-anecdota-en-si-misma,M,Colombiano,1858,NA,NA,Crónicas Bogotanas,1,15 September 1906,1906-09-15,1906-09-15,1906-10-15,30,Crónica,crónica,NA,NA,,NA,,1,NA,NA,NA,
Trofeos,23,Anónimo,,,NA,M,NA,NA,NA,NA,Sumario,2,15 Oktober 1906,1906-10-15,1906-10-15,1906-11-15,31,Indice,índice,NA,NA,,NA,,sp,NA,NA,NA,
Trofeos,24,Anónimo,,,NA,M,NA,NA,NA,NA,Información de la revista,2,15 Oktober 1906,1906-10-15,1906-10-15,1906-11-15,31,Información de la revista,NA,NA,NA,,NA,,sp,NA,NA,NA,
Trofeos,25,"Torres, Carlos Arturo",,,https://es.wikipedia.org/wiki/Carlos_Arturo_Torres,M,Colombiano,1867,1911,NA,El ciclo romano. En Shakespeare,2,15 Oktober 1906,1906-10-15,1906-10-15,1906-11-15,31,Capítulo de libro,Capítulo de libro,NA,NA,,NA,,5,NA,NA,NA,
Trofeos,26,"Pardo Farelo, Enrique",,Luis Tablanca,https://cvc.cervantes.es/lengua/thesaurus/pdf/13/TH_13_123_120_0.pdf,M,Colombiano,NA,NA,NA,Alma colonial,2,15 Oktober 1906,1906-10-15,1906-10-15,1906-11-15,31,cuento,cuento,NA,NA,,NA,,2,NA,NA,NA,De cuentos sencillos
Trofeos,27,"Posada, Guillermo",,,"https://bibliotecadigital.univalle.edu.co/bitstream/handle/10893/3093/Rev.%20Poligramas,N.25,p.185-218.pdf?sequence=1",M,Colombiano,NA,NA,NA,Cosmopolita,2,15 Oktober 1906,1906-10-15,1906-10-15,1906-11-15,31,Poesía,Poesía,NA,NA,,NA,,1,NA,NA,NA,
Trofeos,28,"Carvajal, M.A.",,,NA,M,Colombiano,NA,NA,NA,Sobre la tristeza de una alma,2,15 Oktober 1906,1906-10-15,1906-10-15,1906-11-15,31,cuento,NA,NA,NA,,NA,,2,NA,NA,NA,
Trofeos,29,"Acosta, Javier",,,NA,M,Colombiano,NA,NA,NA,Cantico de iniciación. A Afrodita,2,15 Oktober 1906,1906-10-15,1906-10-15,1906-11-15,31,Poesía,Poesía,NA,Para Gerardo Manassevitz,,NA,,3,NA,NA,NA,
