"NombreR","NumContrib","Contributor","Roles","Seudonimo.x","Fuente","Sexo","PaisOrigen.y","Nacimiento","Muerte","Titulo","NumFasciculo","Fecha","Traduccion","Traductor","Lengua","LenguaOriginal","Tipo","TipoIndice","Dedicatoria","ObrasResenadas","CantidadPaginas","Paginacion","Comentarios"
"Revista Contemporánea",NA,"Anónimo","Ilustrador",NA,NA,NA,NA,NA,NA,NA,"3","Diciembre de 1904","No",NA,NA,NA,"Imagen",NA,NA,NA,"0.5","213",NA
"Revista Contemporánea",NA,"Acosta, Javier","Creador",NA,NA,NA,NA,NA,NA,"Leopoldo Lugones","3","Diciembre de 1904","No",NA,"Español",NA,"Prosa No ficción",NA,NA,NA,"7.5","214-222","Transferencias: análisis sobre el discurso de Lugones sobre Zolá y uno de sus libros de poesía"
"Revista Contemporánea",NA,"Anónimo","Ilustrador",NA,NA,NA,NA,NA,NA,NA,"3","Diciembre de 1904","No",NA,NA,NA,"Imagen",NA,NA,NA,"0.5","222",NA
"Revista Contemporánea",NA,"Anónimo","Ilustrador",NA,NA,NA,NA,NA,NA,NA,"3","Diciembre de 1904","No",NA,NA,NA,"Imagen",NA,NA,NA,"0.5","223",NA
"Revista Contemporánea",NA,"Ortega, Alfredo","Creador",NA,NA,NA,NA,NA,NA,"La arquitectura de Bogotá","3","Diciembre de 1904","No",NA,"Español",NA,"Prosa No ficción",NA,NA,NA,"12.5","223-236",NA
"Revista Contemporánea",NA,"Anónimo","Ilustrador",NA,NA,NA,NA,NA,NA,NA,"3","Diciembre de 1904","No",NA,NA,NA,"Imagen",NA,NA,NA,"0.5","236",NA
"Revista Contemporánea",NA,"Valencia, Francisco","Creador","Pacho Valencia","Rendón 400","M","España","","1932","La visión de los Helenos","3","Diciembre de 1904","No",NA,"Español",NA,"Poesía",NA,NA,NA,"1.5","237-238",NA
"Revista Contemporánea",NA,"Anónimo","Ilustrador",NA,NA,NA,NA,NA,NA,NA,"3","Diciembre de 1904","No",NA,NA,NA,"Imagen",NA,NA,NA,"0.5","238",NA
"Revista Contemporánea",NA,"Valencia, Francisco","Creador",NA,"Rendón 400","M","España","","1932","Dualidad","3","Diciembre de 1904","No",NA,"Español",NA,"Poesía",NA,"Echeverría, Eduardo",NA,"1","239",NA
"Revista Contemporánea",NA,"López, Ismael","Creador","Cornelio Hispanio","Nieto; Guimarães, Argeu: Diccionario bio-bibliographico brasileiro : de diplomacia, política externa e direito internacional. - Rio de Janeiro : Edição do autor, 1938.","M","Colombia","1880","1962","Himno a la paz","3","Diciembre de 1904","No",NA,"Español",NA,"Poesía",NA,NA,NA,"1.5","240-241",NA
"Revista Contemporánea",NA,"Anónimo","Ilustrador",NA,NA,NA,NA,NA,NA,NA,"3","Diciembre de 1904","No",NA,NA,NA,"Imagen",NA,NA,NA,"0.5","241",NA
"Revista Contemporánea",NA,"Anónimo","Ilustrador",NA,NA,NA,NA,NA,NA,NA,"3","Diciembre de 1904","No",NA,NA,NA,"Imagen",NA,NA,NA,"0.5","242",NA
"Revista Contemporánea",NA,"Schwob, Marcel","Creador",NA,"https://en.wikipedia.org/wiki/Marcel_Schwob#Works","M","Francia","1867","1905","La Cruzada de los niños. Relación del Goliard","3","Diciembre de 1904","Sí",NA,"Español","Francés","Prosa Ficción",NA,NA,NA,"2.5","242-244","Transferencias: Traducción del escritor francés simbolista"
"Revista Contemporánea",NA,"Schwob, Marcel","Creador",NA,"https://en.wikipedia.org/wiki/Marcel_Schwob#Works","M","Francia","1867","1905","la Cruzada de los niños. Relación del leproso","3","Diciembre de 1904","Sí",NA,"Español","Francés","Prosa Ficción",NA,NA,NA,"2.7","245-247","Transferencias: Traducción del escritor francés simbolista"
"Revista Contemporánea",NA,"Schwob, Marcel","Creador",NA,"https://en.wikipedia.org/wiki/Marcel_Schwob#Works","M","Francia","1867","1905","La Cruzada de los niños. Relación del papa inocencio III","3","Diciembre de 1904","Sí",NA,"Español","Francés","Prosa Ficción",NA,NA,NA,"4.6","247-252","Transferencias: Traducción del escritor francés simbolista"
"Revista Contemporánea",NA,"Schwob, Marcel","Creador",NA,"https://en.wikipedia.org/wiki/Marcel_Schwob#Works","M","Francia","1867","1905","La Cruzada de los niños. Relación de tres niñitos","3","Diciembre de 1904","Sí",NA,"Español","Francés","Prosa Ficción",NA,NA,NA,"2.2","252-254","Transferencias: Traducción del escritor francés simbolista"
"Revista Contemporánea",NA,"Schwob, Marcel","Creador",NA,"https://en.wikipedia.org/wiki/Marcel_Schwob#Works","M","Francia","1867","1905","La Cruzada de los niños. Relación de Francisco Longuejoue,","3","Diciembre de 1904","Sí",NA,"Español","Francés","Prosa Ficción",NA,NA,NA,"1.7","254-256","Transferencias: Traducción del escritor francés simbolista"
"Revista Contemporánea",NA,"Schwob, Marcel","Creador",NA,"https://en.wikipedia.org/wiki/Marcel_Schwob#Works","M","Francia","1867","1905","La Cruzada de los niños. Relación del Kalandar","3","Diciembre de 1904","Sí",NA,"Español","Francés","Prosa Ficción",NA,NA,NA,"2.6","256-259","Transferencias: Traducción del escritor francés simbolista"
"Revista Contemporánea",NA,"Schwob, Marcel","Creador",NA,"https://en.wikipedia.org/wiki/Marcel_Schwob#Works","M","Francia","1867","1905","La Cruzada de los niños. Relación de la pequeña Alicia","3","Diciembre de 1904","Sí",NA,"Español","Francés","Prosa Ficción",NA,NA,NA,"1.4","259-260","Transferencias: Traducción del escritor francés simbolista"
"Revista Contemporánea",NA,"Schwob, Marcel","Creador",NA,"https://en.wikipedia.org/wiki/Marcel_Schwob#Works","M","Francia","1867","1905","La Cruzada de los niños. Relación de papa Gregorio IX","3","Diciembre de 1904","Sí",NA,"Español","Francés","Prosa Ficción",NA,NA,NA,"3.8","260-264","Transferencias: Traducción del escritor francés simbolista"
"Revista Contemporánea",NA,"Anónimo","Ilustrador",NA,NA,NA,NA,NA,NA,NA,"3","Diciembre de 1904","No",NA,NA,NA,"Imagen",NA,NA,NA,"0.5","264",NA
"Revista Contemporánea",NA,"Anónimo","Creador",NA,NA,NA,NA,NA,NA,"Notas","3","Diciembre de 1904","No",NA,"Español",NA,"Prosa No ficción","Notas",NA,NA,"3","265-267",NA
"Revista Contemporánea",NA,"Anónimo","Reseñista",NA,NA,NA,NA,NA,NA,"La Revista Franciscana de Colombia","3","Diciembre de 1904","No",NA,"Español",NA,"Reseña de revista","Notas",NA,"La Revista Franciscana de Colombia","1.3","268-269","Transferencia local: reseña de revista y comentario sobre la ideología de esta"
"Revista Contemporánea",NA,"Anónimo","Creador",NA,NA,NA,NA,NA,NA,"El plagio en el Japón","3","Diciembre de 1904","No",NA,"Español",NA,"Prosa No ficción","Notas",NA,NA,"2.3","269-271","Transferencias: comentario sobre un artículo de una revistas extranjera en la que se habla de la literatura japonesa"
"Revista Contemporánea",NA,"Anónimo","Creador",NA,NA,NA,NA,NA,NA,"Matices","3","Diciembre de 1904","No",NA,"Español",NA,"Prosa No ficción","Notas",NA,NA,"1.8","271-273","Transferencia: Comentario sobre la literatura chilena"
"Revista Contemporánea",NA,"Anónimo","Creador","M.G.",NA,NA,NA,NA,NA,"Homenajes a Isaacs","3","Diciembre de 1904","No",NA,"Español",NA,"Prosa No ficción","Notas",NA,NA,"2","273-275",NA
"Revista Contemporánea",NA,"Anónimo","Creador",NA,NA,NA,NA,NA,NA,"Intelligere","3","Diciembre de 1904","No",NA,"Español",NA,"Prosa No ficción","Notas",NA,NA,"1.4","275-276",NA
"Revista Contemporánea",NA,"Londoño, Víctor Manuel","Reseñista","V.M.L.","https://viaf.org/viaf/1360163570577016620003/","M","Colombia","1876","1936",NA,"3","Diciembre de 1904","No",NA,"Español",NA,"Prosa No ficción","Notas",NA,"Del mar á la montaña de Diego Dublé Urrutia","3.3","276-279","Transferencias: reseña de libro de autor chileno"
"Revista Contemporánea",NA,"Anónimo","Creador",NA,NA,NA,NA,NA,NA,"Alfred Austin","3","Diciembre de 1904","Sí",NA,"Español","Inglés","Prosa No ficción","Notas",NA,NA,"4.7","280-285","Transferencia: comentario sobre los artículos del a entrega de noviembre de la Revista inglesa ""The Critic"" especialmente de Alfred Austin, pero también de otros autores"
"Revista Contemporánea",NA,"Anónimo","Creador",NA,NA,NA,NA,NA,NA,"Revistas Colombianas. La Miscelánea","3","Diciembre de 1904","No",NA,"Español",NA,"Prosa No ficción","Revistas Colombianas",NA,NA,"0.3","285","Transferencia local: publicación del índice de la Miscelánea, Año VII, entrega 3 y 4"
"Revista Contemporánea",NA,"Anónimo","Creador",NA,NA,NA,NA,NA,NA,"Revistas Colombianas. Lectura Amena","3","Diciembre de 1904","No",NA,"Español",NA,"Prosa No ficción","Revistas Colombianas",NA,NA,"0.3","286","Transferecia local: índice de uno de los números de Lectura Amena"
"Revista Contemporánea",NA,"Anónimo","Creador",NA,NA,NA,NA,NA,NA,"Revistas Colombianas. Revsta Nueva (Manizales)","3","Diciembre de 1904","No",NA,"Español",NA,"Prosa No ficción","Revistas Colombianas",NA,NA,"0.4","286","Transferencia local: índice de la Revista Nueva (Manizales) entregas 9 y 10"
"Revista Contemporánea",NA,"Anónimo","Creador",NA,NA,NA,NA,NA,NA,"Revistas Colombianas. El Escolar Colombiano (Bogotá)","3","Diciembre de 1904","No",NA,"Español",NA,"Prosa No ficción","Revistas Colombianas",NA,NA,"0.3","286","Transferencis local: índice de la revista El Escolar Colombiano (Bogotá), números 43 y 44"
"Revista Contemporánea",NA,"Anónimo","Creador",NA,NA,NA,NA,NA,NA,"Rondinelle Pellegrine","3","Diciembre de 1904","No",NA,"Español",NA,"Prosa No ficción",NA,NA,NA,"0.6","287",NA
"Revista Contemporánea",NA,"Schafi, Mirza","Creador",NA,"https://es.wikipedia.org/wiki/Mirza_Shafi_Vazeh","M","Azerbaiyán","1792","1804","Mirza Schaffy","3","Diciembre de 1904","Sí",NA,"Español","Inglés (traducción de la traducción de Fitzgerald)","Prosa Ficción",NA,NA,NA,"1.4","287-288","Transferecia: Traducción de algunas estrofas de Mirza Schaffy de la traducción de Fitzgerald"
"Revista Contemporánea",NA,"Anónimo","Creador",NA,NA,NA,NA,NA,NA,NA,"3","Diciembre de 1904","No",NA,"Español",NA,"Publicidad",NA,NA,NA,"2",NA,"Transferencia: promoción de librerias , casas editoriales, y el libro: Notas de Viaje de Salvador Camacho Roldán, de laedición hecha en París"
"Revista Contemporánea",NA,"Sanín Cano, Baldomero","Editor",NA,"https://es.wikipedia.org/wiki/Baldomero_San%C3%ADn_Cano","M","Colombia","1861","1957","Revista Contemporánea. Publicación mensual","1 vol II","Abril de 1905","No",NA,"Español",NA,"Prosa No ficción",NA,NA,NA,"2",NA,"Información e índice de la revista"
"Revista Contemporánea",NA,"Posada, Eduardo","Creador",NA,"Echavarría","M","Colombia","1862","1942","Palacio Virreinal","1 vol II","Abril de 1905","No",NA,"Español",NA,"Prosa No ficción",NA,NA,NA,"16","1--16","En este número inicia de nuevo. Con número 1 vol II.  Inicia con este texto, pero al parecer es la continuación de otro. Ese número no lo he encontrado aún"
"Revista Contemporánea",NA,"Martínez Sierra, Gregorio","Creador",NA,"https://es.wikipedia.org/wiki/Gregorio_Mart%C3%ADnez_Sierra","M","España","1881","1947","La humilde verdad","1 vol II","Abril de 1905","No",NA,"Español",NA,"Prosa Ficción","Fragmento de novela",NA,NA,"15","17-31","Transferrencias: promoción de autores de obras de autores de otras latitudes"
"Revista Contemporánea",NA,"Grillo, Maximiliano","Creador","M.G.","https://biblioteca.academiahistoria.org.co/pmb/opac_css/index.php?lvl=author_see&id=13640","M","Colombia","1868","1949","Psicología del impresionismo","1 vol II","Abril de 1905","No",NA,"Español",NA,"Prosa No ficción",NA,NA,NA,"4.5","32-37",NA
"Revista Contemporánea",NA,"Anónimo","Ilustrador",NA,NA,NA,NA,NA,NA,NA,"1 vol II","Abril de 1905","No",NA,NA,NA,"Imagen",NA,NA,NA,"0.5","37",NA
"Revista Contemporánea",NA,"Anónimo","Ilustrador",NA,NA,NA,NA,NA,NA,NA,"1 vol II","Abril de 1905","No",NA,NA,NA,"Imagen",NA,NA,NA,"0.3","38",NA
"Revista Contemporánea",NA,"Sánchez, Alberto","Creador",NA,"Nieto","M","Colombia","","","Armonía véspera. El espíritu de las lilas de agua","1 vol II","Abril de 1905","No",NA,"Español",NA,"Poesía",NA,NA,NA,"0.7","38",NA
"Revista Contemporánea",NA,"Garcia Calvo, Federico","Creador","F.G.C.","Agramunt Lacruz, Francisco: Diccionario de Artistas Valencianos del Siglo XX.. - Valencia : Editorial Albatros, 1999.","M","España","","","Lombroso y el espiritismo","1 vol II","Abril de 1905","No",NA,"Español",NA,"Prosa No ficción",NA,NA,NA,"7.5","39-46","Transferencia: (crítica) análisis del libro de Lombrosio"
"Revista Contemporánea",NA,"Anónimo","Ilustrador",NA,NA,NA,NA,NA,NA,NA,"1 vol II","Abril de 1905","No",NA,NA,NA,"Imagen",NA,NA,NA,"0.5","46",NA
"Revista Contemporánea",NA,"Gómez Jaime, Alfredo","Creador",NA,"https://www.ecured.cu/Alfredo_G%C3%B3mez_Jaime","M","Colombia","1878","1946","Sueño blanco","1 vol II","Abril de 1905","No",NA,"Español",NA,"Poesía",NA,NA,NA,"2.5","47-49",NA
"Revista Contemporánea",NA,"Anónimo","Ilustrador",NA,NA,NA,NA,NA,NA,NA,"1 vol II","Abril de 1905","No",NA,NA,NA,"Imagen",NA,NA,NA,"0.5","49",NA
"Revista Contemporánea",NA,"Manrique, Juan E","Creador",NA,NA,NA,NA,NA,NA,"Discurso de apertura","1 vol II","Abril de 1905","No",NA,"Español",NA,"Prosa No ficción","Discurso",NA,NA,"10","50-60",NA
"Revista Contemporánea",NA,"Toudouze, Georges-Gustave","Creador",NA,"https://www.wikidata.org/wiki/Q3102085","M","Francia","1877","1972","Las tres rivales del mediterraneo occidental. (Marsella, Génova, Barcelona)","1 vol II","Abril de 1905","Sí",NA,"Español","Francés","Prosa Ficción",NA,NA,NA,"12","61-73","Transferencia: traducción"
"Revista Contemporánea",NA,"Sanín Cano, Baldomero","Director",NA,"https://es.wikipedia.org/wiki/Baldomero_San%C3%ADn_Cano","M","Colombia","1861","1957","Tierra baja","1 vol II","Abril de 1905","No",NA,"Español",NA,"Prosa No ficción","Notas",NA,NA,"2.5","74-76","Transferencias: comentario sobre la obra de teatro "
"Revista Contemporánea",NA,"Anónimo","Reseñista",NA,NA,NA,NA,NA,NA,"Revista del Colegio Mayor de Nuestra Señora del Rosario","1 vol II","Abril de 1905","No",NA,"Español",NA,"Reseña de revista","Notas",NA,"Revista del Colegio Mayor de Nuestra Señora del Rosario","2.5","76-78","Transferencias local: reseña de revista"
"Revista Contemporánea",NA,"Grillo, Maximiliano","Creador",NA,"https://biblioteca.academiahistoria.org.co/pmb/opac_css/index.php?lvl=author_see&id=13640","M","Colombia","1868","1949","Santo Tomás y Averroes","1 vol II","Abril de 1905","No",NA,"Español",NA,"Prosa No ficción","Notas",NA,NA,"3","79-82","Transferencias: crítica sobre estos autores "
"Revista Contemporánea",NA,"Duque Uribe, Rafael","Reseñista","R.D. U.","Sánchez: Diccionario","M","Colombia","","1862","La nave","1 vol II","Abril de 1905","No",NA,"Español",NA,"Reseña","Notas",NA,"La Nave de D'Annunzio","2.5","83-86","Transferencia: reseña sobre esta obra de teatro. Además mencionan que quien la escribió es el corresponsal en Madrid. Hay que buscar este autor porque puede ser un MEDIADOR importante"
"Revista Contemporánea",NA,"Grillo, Maximiliano","Reseñista",NA,"https://biblioteca.academiahistoria.org.co/pmb/opac_css/index.php?lvl=author_see&id=13640","M","Colombia","1868","1949","Impresiones rápidas","1 vol II","Abril de 1905","No",NA,"Español",NA,"Reseña","Notas",NA,"Impresiones rápidas de Alfredo Gómez Jaime","4","46-90","Transferencia local: reseña y crítica sobre el libro del autor colombiano"
"Revista Contemporánea",NA,"Ortega, Alfredo","Creador",NA,NA,NA,NA,NA,NA,"Ruinas","1 vol II","Abril de 1905","No",NA,"Español",NA,"Poesía","Notas",NA,NA,"1.5","90-91",NA
"Revista Contemporánea",NA,"Anónimo","Creador",NA,NA,NA,NA,NA,NA,"Vargas Vila y su obra","1 vol II","Abril de 1905","No",NA,"Español",NA,"Prosa No ficción","Notas",NA,NA,"3.5","92-95","Transferencia local: comentario sobre Vargas Vila, pero algunos apartes los extraen de un texto de El Diario de Buenos Aired 20 de dciembre de 1904 escrito por Eugenio Díaz Romero"
"Revista Contemporánea",NA,"Anónimo","Creador",NA,NA,NA,NA,NA,NA,"De la Cruzada de los Niños","1 vol II","Abril de 1905","No",NA,"Español",NA,"Prosa No ficción","Notas",NA,NA,"0.7","95-96","Transferencias: Comentario sobre la opera que crearon de la obra La Cruzada de los niños (obra que se publicó en esta revista"
"Revista Contemporánea",NA,"Anónimo","Creador",NA,NA,NA,NA,NA,NA,NA,"1 vol II","Abril de 1905","No",NA,"Español",NA,"Prosa No ficción","Notas",NA,NA,"0.8","96","Transferencia: comentario sobre los artículos publicados en Contemporánea y  que publicó  El Cojo Ilustrado de Caracas. Un llamado de atención paraque le de los créditos a Contemporánea"
"Revista Contemporánea",NA,"Anónimo","Creador",NA,NA,NA,NA,NA,NA,NA,"1 vol II","Abril de 1905","No",NA,"Español",NA,"Publicidad",NA,NA,NA,"2",NA,"Transferencias locales: promoción de algunos libros y lebrerias"
"Revista Contemporánea",NA,"Sanín Cano, Baldomero","Director",NA,"https://es.wikipedia.org/wiki/Baldomero_San%C3%ADn_Cano","M","Colombia","1861","1957","Revista Contemporánea. Publicación mensual","2 vol II","Mayo de 1905","No",NA,"Español",NA,"Prosa No ficción",NA,NA,NA,"2",NA,"Información e índice de la revista"
"Revista Contemporánea",NA,"Sanín Cano, Baldomero","Director",NA,"https://es.wikipedia.org/wiki/Baldomero_San%C3%ADn_Cano","M","Colombia","1861","1957","Rafael M. merchán","2 vol II","Mayo de 1905","No",NA,"Español",NA,"Prosa No ficción",NA,NA,NA,"12","97-109","Transferencias: crítica sobre autor extranjero"
"Revista Contemporánea",NA,"Anónimo","Ilustrador",NA,NA,NA,NA,NA,NA,NA,"2 vol II","Mayo de 1905","No",NA,NA,NA,"Imagen",NA,NA,NA,"0.3","110",NA
"Revista Contemporánea",NA,"Hinestroza Daza, Ricardo","Creador",NA,"https://icaa.mfah.org/s/es/item/1088036#?c=&m=&s=&cv=&xywh=-163%2C-1%2C2524%2C1700","M","Colombia","1874","1963","Psicología zoológica","2 vol II","Mayo de 1905","No",NA,"Español",NA,"Prosa No ficción",NA,NA,NA,"2.7","110-113",NA
"Revista Contemporánea",NA,"Grant, Allen","Creador",NA,"https://en.wikipedia.org/wiki/Grant_Allen","M","Canada","1848","1899","Psicología de la mariposa (I)","2 vol II","Mayo de 1905","Sí","R.H.D. ","Español","Inglés","Prosa No ficción",NA,NA,NA,"6.5","114-120",NA
"Revista Contemporánea",NA,"Grant, Allen","Creador",NA,"https://en.wikipedia.org/wiki/Grant_Allen","M","Canada","1848","1899","Estética de la mariposa (I)","2 vol II","Mayo de 1905","Sí","R.H.D. ","Español","Inglés","Prosa No ficción",NA,NA,NA,"4","120-125",NA
"Revista Contemporánea",NA,"Anónimo","Creador",NA,NA,NA,NA,NA,NA,NA,"2 vol II","Mayo de 1905","No",NA,NA,NA,"Imagen",NA,NA,NA,"0.5","125",NA
"Revista Contemporánea",NA,"Carrasquilla L., Juan de Dios","Creador",NA,"https://d-nb.info/gnd/1251248160","M","Colombia","1833","1908","Estudios prehistóricos (II). Orogenia","2 vol II","Mayo de 1905","No",NA,"Español",NA,"Prosa No ficción",NA,NA,NA,"13","126-139",NA
"Revista Contemporánea",NA,"Anónimo","Ilustrador",NA,NA,NA,NA,NA,NA,NA,"2 vol II","Mayo de 1905","No",NA,NA,NA,"Imagen",NA,NA,NA,"0.3","140",NA
"Revista Contemporánea",NA,"Valencia, Francisco","Creador","Pacho Valencia","Rendón 400","M","España","","1932","Pecadora","2 vol II","Mayo de 1905","No",NA,"Español",NA,"Poesía",NA,NA,NA,"1.7","140-141",NA
"Revista Contemporánea",NA,"Arce, Julio César","Creador",NA,"Ospina, Joaquín: Diccionario biográfico y bibliográfico de Colombia. - Bogotá : Cromos, 1927-1939; Sánchez López, Luis María: Diccionario de escritores colombianos. - 2a. ed. - Barcelona : Plaza & Janes, 1982","M","Colombia","1885","1927","La viajera de la noche","2 vol II","Mayo de 1905","No",NA,"Español",NA,"Poesía",NA,NA,NA,"1.3","142-143",NA
"Revista Contemporánea",NA,"Anónimo","Ilustrador",NA,NA,NA,NA,NA,NA,NA,"2 vol II","Mayo de 1905","No",NA,NA,NA,"Imagen",NA,NA,NA,"0.7","143",NA
"Revista Contemporánea",NA,"Mikhaël, Efraín","Creador",NA,"http://www.iberoamericadigital.net/BDPI/Search.do;jsessionid=87FD0E4A3C472F68A44B4DC204088F1A?numfields=1&field1=docId&field1val=005-171958&field1Op=AND&advanced=true&hq=true&important=T%C3%ADtulo%3A+Realeza+%3B+Milagros+%3B+El+evocador+%2F+Efrai%CC%81n+Mikhae%CC%88l+%3B+versio%CC%81n+de+Eduardo+Castillo","M","Francia","1866","1890","Milagros","2 vol II","Mayo de 1905","Sí",NA,"Español","Francés","Prosa Ficción",NA,NA,NA,"3.5","144-147","Transferencia: traducción"
"Revista Contemporánea",NA,"Anónimo","Ilustrador",NA,NA,NA,NA,NA,NA,NA,"2 vol II","Mayo de 1905","No",NA,NA,NA,"Imagen",NA,NA,NA,"0.5","147",NA
"Revista Contemporánea",NA,"Anónimo","Ilustrador",NA,NA,NA,NA,NA,NA,NA,"2 vol II","Mayo de 1905","No",NA,NA,NA,"Imagen",NA,NA,NA,"0.3","148",NA
"Revista Contemporánea",NA,"Sánchez, Alberto","Creador",NA,"Nieto","M","Colombia","","","Notas de un impresionista","2 vol II","Mayo de 1905","No",NA,"Español",NA,"Prosa No ficción",NA,NA,NA,"3","148-151",NA
